### 2016-07-18 13:10:55.276604113 +0200 CEST Data Acquisition: all 

### [Ard], localTime(us), sensorTime(us), trackerTime(us), distance(mm), accX(g), accY(g), accZ(g), gyrX(gr/s), gyrY(gr/s), gyrZ(gr/s)

[D], 70864,
[D], 35881389,
[D], 126920267,
[Ard], 129673658, 336582556, 0, 279, -0.982178, 0.041260, -0.056641, 1.343511, 1.557252, 0.358779
[Ard], 129676717, 336622076, 0, 265, -0.978760, 0.042480, -0.050293, 1.328244, 1.595420, 0.305344
[Ard], 129709032, 336661596, 0, 283, -0.981445, 0.039551, -0.055420, 1.320611, 1.450382, 0.122137
[Ard], 129737248, 336701116, 0, 280, -0.980713, 0.041016, -0.057617, 1.290076, 1.564885, 0.160305
[Ard], 129743477, 336740636, 0, 279, -0.984619, 0.045654, -0.045898, 1.282443, 1.435115, 0.259542
[Ard], 129761167, 336780156, 0, 280, -0.985107, 0.042480, -0.044922, 1.297710, 1.419847, 0.175573
[Ard], 129772101, 336819676, 0, 279, -0.985840, 0.043457, -0.052490, 1.351145, 1.496183, 0.328244
[Ard], 129818222, 336859196, 0, 279, -0.985596, 0.044922, -0.051270, 1.458015, 1.519084, 0.145038
[Ard], 129857293, 336898716, 0, 280, -0.986816, 0.041504, -0.055176, 1.381679, 1.534351, 0.358779
[Ard], 129901218, 336938236, 0, 266, -0.980469, 0.042236, -0.055420, 1.328244, 1.450382, 0.137405
[Ard], 129938877, 336977756, 0, 267, -0.982422, 0.042969, -0.052246, 1.389313, 1.603053, 0.358779
[Ard], 129959746, 337017276, 0, 279, -0.983154, 0.042969, -0.054932, 1.374046, 1.450382, 0.152672
[Ard], 130011709, 337056796, 0, 279, -0.979492, 0.047607, -0.051270, 1.358779, 1.358779, 0.183206
[Ard], 130086724, 337096316, 0, 280, -0.981445, 0.040283, -0.055908, 1.450382, 1.549618, 0.381679
[Ard], 130110521, 337135836, 0, 266, -0.983643, 0.040283, -0.058105, 1.183206, 1.526718, 0.206107
[Ard], 130133613, 337175356, 0, 267, -0.980957, 0.041748, -0.054199, 1.122137, 1.717557, 0.328244
[D], 135851833,
